What are the television shows whose company's predecessor is <A>?;SELECT DISTINCT ?uri where { ?x dbp:predecessor <A> . ?uri dbp:company ?x . ?uri a dbo:TelevisionShow }
What are the television shows whose Composer is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:composer <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose distributer is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:distributor <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose distributor is a division of <A>?;SELECT DISTINCT ?uri where { ?x dbp:divisions <A> . ?uri dbp:distributor ?x . ?uri a dbo:TelevisionShow }
What are the television shows whose network is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:network <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose network is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:network <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose network's sister station is <A>?;SELECT DISTINCT ?uri where { ?x dbo:sisterStation <A> . ?uri dbo:network ?x . ?uri a dbo:TelevisionShow }
What are the television shows whose network's stockholder is <A>?;SELECT DISTINCT ?uri where { ?x dbp:owner <A> . ?uri dbo:network ?x . ?uri a dbo:TelevisionShow }
What are the television shows whose network's successor is <A>?;SELECT DISTINCT ?uri where { ?x dbo:successor <A> . ?uri dbo:network ?x . ?uri a dbo:TelevisionShow }
What are the television shows whose voices is given by  <A>?;SELECT DISTINCT ?uri where { ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose writers did notable work for <A> ?;SELECT DISTINCT ?uri where { ?x dbo:notableWork <A> . ?uri dbp:writer ?x . ?uri a dbo:TelevisionShow }
What are the things whose director of photography died in <A>?;SELECT DISTINCT ?uri where { ?x dbp:deathPlace <A> . ?uri dbp:cinematography ?x }
What are the TV shows whose network is also known as <A>?;SELECT DISTINCT ?uri where { ?x dbp:sisterNames <A> . ?uri dbp:network ?x . ?uri a dbo:TelevisionShow }
What award was won by executive producer of <A>?;SELECT DISTINCT ?uri where { <A> dbo:executiveProducer ?x . ?x dbo:award ?uri }
What awards are won by the screenwriter of <A>?;SELECT DISTINCT ?uri where { <A> dbp:screenplay ?x . ?x dbo:award ?uri }
What awards did the film director of <A> win ?;SELECT DISTINCT ?uri where { <A> dbo:director ?x . ?x dbo:award ?uri }
What awards have been won by the executive producer of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:executiveProducer ?x . ?x dbo:award ?uri }
What awards were given to the producer of <A>?;SELECT DISTINCT ?uri where { <A> dbo:producer ?x . ?x dbo:award ?uri }
What awards were given to the screenplayer of <A>?;SELECT DISTINCT ?uri where { <A> dbp:screenplay ?x . ?x dbp:awards ?uri }
What awards were presented to the person who produced <A>?;SELECT DISTINCT ?uri where { <A> dbp:producer ?x . ?x dbp:awards ?uri . ?x a dbo:Person }
What fictional character's species is <A>;SELECT DISTINCT ?uri where { ?uri dbo:species <A> }
What is telecasted on the network where <A> holds important position?;SELECT DISTINCT ?uri where { ?x dbo:keyPerson <A> . ?uri dbo:network ?x }
What is that show whose theme was composed by <A>?;SELECT DISTINCT ?uri where { ?x dbp:themeMusicComposer <A> . ?x dbp:showName ?uri . ?x a dbo:TelevisionShow }
What is the  name of the television show whose developer is <A> and actor is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:developer <A> . ?uri dbo:starring <B> . ?uri a dbo:TelevisionShow }
What is the alma mater of the actors of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:starring ?x . ?x dbp:almaMater ?uri }
What is the area of the broadcast network which has the affiliation with <A>?;SELECT DISTINCT ?uri where { <A> dbp:affiliation ?x . ?x dbp:area ?uri . ?x a dbo:BroadcastNetwork }
What is the awards won by the producer of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:producer ?x . ?x dbp:awards ?uri }
What is the birth place of the cast of <A>?;SELECT DISTINCT ?uri where { <A> dbp:starring ?x . ?x dbp:placeOfBirth ?uri }
What is the broadcast area of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:area ?uri }
What is the broadcast area of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:broadcastArea ?uri }
What is the casting of the movie directed by <A> ?;SELECT DISTINCT ?uri where { ?x dbo:director <A> . ?x dbp:starring ?uri . ?x a dbo:Film }
What is the city  of the television station whose affiliations is <A>?;SELECT DISTINCT ?uri where { ?x dbp:affiliations <A> . ?x dbp:city ?uri . ?x a dbo:TelevisionStation }
What is the common region of the braod cast area of <A> and nationality of <B> ?;SELECT DISTINCT ?uri where { <A> dbp:broadcastArea ?uri . <B> dbo:nationality ?uri }
What is the fictional character which belongs to families of <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbp:family <B> . ?uri dbp:family <A> . ?uri a dbo:FictionalCharacter }
What is the fictional character which has <A> and <B>n as relatives?;SELECT DISTINCT ?uri where { ?uri dbp:relatives <A> . ?uri dbp:relatives <B> . ?uri a dbo:FictionalCharacter }
What is the fictional character whose voice over is done by the animator of <A> ?;SELECT DISTINCT ?uri where { ?x dbp:animator <A> . ?uri dbo:voice ?x . ?uri a dbo:FictionalCharacter }
What is the movie whose producer is <B> and directed by  <A>?;SELECT DISTINCT ?uri where { ?uri dbp:producer <B> . ?uri dbp:director <A> . ?uri a dbo:Film }
What is the name of the characters created by <A>?;SELECT DISTINCT ?uri where { ?x dbp:creators <A> . ?x dbp:characterName ?uri . ?x a dbo:FictionalCharacter }
What is the person known for who is the movie director of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:director ?x . ?x dbo:knownFor ?uri . ?x a dbo:Person }
What is the place of birth of the stars of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:starring ?x . ?x dbo:birthPlace ?uri }
What is the producer of the television shows whose channel is <A>?;SELECT DISTINCT ?uri where { ?x dbp:channel <A> . ?x dbo:producer ?uri . ?x a dbo:TelevisionShow }
What is the products of the <A> and series of the <B>;SELECT DISTINCT ?uri where { <A> dbp:products ?uri . <B> dbo:series ?uri }
What is the show which opens with <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbo:openingTheme <A> . ?uri dbo:openingTheme <B> . ?uri a dbo:TelevisionShow }
What is the television show which has cast member as <A> and network is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:starring <A> . ?uri dbp:network <B> . ?uri a dbo:TelevisionShow }
What is the television show whose cast members are <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbo:starring <B> . ?uri dbo:starring <A> . ?uri a dbo:TelevisionShow }
What is the television show whose channel's parent organisation is <A>?;SELECT DISTINCT ?uri where { ?x dbo:parentOrganisation <A> . ?uri dbo:channel ?x . ?uri a dbo:TelevisionShow }
What is the television show whose company is <A> and written by <B>?;SELECT DISTINCT ?uri where { ?uri dbo:company <A> . ?uri dbp:writer <B> . ?uri a dbo:TelevisionShow }
What is the television show whose developer is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:developer <A> . ?uri a dbo:TelevisionShow }
What is the television show whose executive producer is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:executiveProducer <A> . ?uri a dbo:TelevisionShow }
What is the television show whose executive producer is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:executiveProducer <A> . ?uri a dbo:TelevisionShow }
What is the television show whose judges is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:judges <A> . ?uri a dbo:TelevisionShow }
What is the television show whose opening theme is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:openingTheme <A> . ?uri a dbo:TelevisionShow }
What is the television show whose opening theme is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:openingTheme <A> . ?uri a dbo:TelevisionShow }
What is the television show whose previous work is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:previousWork <A> . ?uri a dbo:TelevisionShow }
What is the television show whose producer is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:producer <A> . ?uri a dbo:TelevisionShow }
What is the television show whose related with  <A>?;SELECT DISTINCT ?uri where { ?uri dbo:related <A> . ?uri a dbo:TelevisionShow }
What is the television show whose sculptor is <A> and composed by <B>?;SELECT DISTINCT ?uri where { ?uri dbo:creator <A> . ?uri dbo:composer <B> . ?uri a dbo:TelevisionShow }
What is the television show whose subsequent work is <B> and developed by  <A>?;SELECT DISTINCT ?uri where { ?uri dbo:subsequentWork <B> . ?uri dbo:developer <A> . ?uri a dbo:TelevisionShow }
What is the television show whose vocals are performed by  <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbp:voices <B> . ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
What is the total number of fictional characters whose created by  <B> and series is <A>?;SELECT DISTINCT COUNT(?uri) where { ?uri dbo:creator <B> . ?uri dbo:series <A> }
What is the total number of other characters of the plays whose characters is <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:characters <A> . ?x dbp:characters ?uri }
What is the TV Show whose theme is composed by someone signed up with <A>?;SELECT DISTINCT ?uri where { ?x dbo:recordLabel <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
What movies have been produced by the production house owned by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:producer <A> }
What movies have been written by authors of <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:writer <A> . ?uri a dbo:Film }
What religion are the characters of <A> from?;SELECT DISTINCT ?uri where { ?x dbp:series <A> . ?x dbo:religion ?uri . ?x a dbo:FictionalCharacter }
What show has  judge as <A> sculptors as <B>?;SELECT DISTINCT ?uri where { ?uri dbp:judges <A> . ?uri dbp:creator <B> . ?uri a dbo:TelevisionShow }
What show has <B> and <A> as channels ?;SELECT DISTINCT ?uri where { ?uri dbo:channel <B> . ?uri dbo:channel <A> . ?uri a dbo:TelevisionShow }
What shows are aired on sister channels of <A>;SELECT DISTINCT ?uri where { ?x dbp:sisterNames <A> . ?uri dbo:network ?x . ?uri a dbo:TelevisionShow }
What shows are on the networks which are from <A>?;SELECT DISTINCT ?uri where { ?x dbo:locationCountry <A> . ?uri dbp:network ?x . ?uri a dbo:TelevisionShow }
"What shows used to air on the channel which was earlier known as ""<A>""?";SELECT DISTINCT ?uri where { ?x dbo:predecessor <A> . ?uri dbp:distributor ?x . ?uri a dbo:TelevisionShow }
What television show are distributed by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:distributor <A> . ?uri a dbo:TelevisionShow }
What television show is aired on channel <A>?;SELECT DISTINCT ?uri where { ?uri dbo:channel <A> . ?uri a dbo:TelevisionShow }
What television show is magistrated by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:judges <A> . ?uri a dbo:TelevisionShow }
What television shows's distributor is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:distributor <A> . ?uri a dbo:TelevisionShow }
What tv series can be said to be related to <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbo:related <B> . ?uri dbo:related <A> }
What tv show is created by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:developer <A> . ?uri a dbo:TelevisionShow }
What tv shows were born out of a collaboration of <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbo:company <A> . ?uri dbo:company <B> . ?uri a dbo:TelevisionShow }
Where are the movies directed by <A> recorded?;SELECT DISTINCT ?uri where { ?x dbo:director <A> . ?x dbp:recorded ?uri }
where are the sister stations of <A> broadcasted?;SELECT DISTINCT ?uri where { ?x dbp:sisterStations <A> . ?x dbo:broadcastArea ?uri }
Where did the film director of <A> die?;SELECT DISTINCT ?uri where { <A> dbo:director ?x . ?x dbo:deathPlace ?uri }
Where do networks affiliated with <A> broadcast?;SELECT DISTINCT ?uri where { ?x dbp:affiliation <A> . ?x dbp:area ?uri . ?x a dbo:BroadcastNetwork }
Where is the fictional character from, whose last appearance was in <A>?;SELECT DISTINCT ?uri where { ?x dbp:last <A> . ?x dbp:nationality ?uri . ?x a dbo:FictionalCharacter }
Where is the radio broadcasted in, whose sister station is <A>?;SELECT DISTINCT ?uri where { ?x dbo:sisterStation <A> . ?x dbo:broadcastArea ?uri . ?x a dbo:RadioStation }
Where is the station whose sister channel is the <A>?;SELECT DISTINCT ?uri where { ?x dbp:sisterStations <A> . ?x dbp:city ?uri . ?x a dbo:TelevisionStation }
Where was <A> recorded ?;SELECT DISTINCT ?uri where { <A> dbp:recorded ?uri }
Where was the <A> recorded?;SELECT DISTINCT ?uri where { <A> dbo:recordedIn ?uri }
Where was the movie after <A> recorded?;SELECT DISTINCT ?uri where { <A> dbp:nextAlbum ?x . ?x dbp:recorded ?uri . ?x a dbo:Film }
Where was the narrator of <A> born?;SELECT DISTINCT ?uri where { <A> dbo:narrator ?x . ?x dbp:birthPlace ?uri }
Which  <B> show has <A> as executive producer ?;SELECT DISTINCT ?uri where { ?uri dbo:executiveProducer <A> . ?uri dbp:genre <B> . ?uri a dbo:TelevisionShow }
Which <A>  show is presented by <B>?;SELECT DISTINCT ?uri where { ?uri dbo:presenter <B> . ?uri dbp:channel <A> . ?uri a dbo:TelevisionShow }
Which <A>'s movie is distributed by <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:writer <A> . ?uri dbp:distributor <B> . ?uri a dbo:Film }
Which <B> show was produced by <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:executiveProducer <A> . ?uri dbp:company <B> . ?uri a dbo:TelevisionShow }
Which <B> TV show is related with <A>?;SELECT DISTINCT ?uri where { ?uri dbo:network <B> . ?uri dbo:related <A> . ?uri a dbo:TelevisionShow }
Which <B>'s movie has a screenplay by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:screenplay <A> . ?uri dbp:director <B> }
Which <B>'s television series was produced by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:distributor <B> . ?uri dbo:producer <A> . ?uri a dbo:TelevisionShow }
Which <B>'s TV show has opening theme as <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:company <B> . ?uri dbo:openingTheme <A> . ?uri a dbo:TelevisionShow }
Which actors have performed in plays performed in <A>?;SELECT DISTINCT ?uri where { ?x dbp:place <A> . ?x dbp:starring ?uri . ?x a dbo:Play }
Which animator of <A> is also the director of <B> ?;SELECT DISTINCT ?uri where { <A> dbp:animator ?uri . <B> dbo:director ?uri }
Which animator of <A> is also the film director of <B> ?;SELECT DISTINCT ?uri where { <B> dbo:director ?uri . <A> dbp:animator ?uri }
Which animator of <B> is also the animator of the <A> ?;SELECT DISTINCT ?uri where { <B> dbo:animator ?uri . <A> dbp:animator ?uri }
Which animator of the <B> is also the  cinematographer of the <A>?;SELECT DISTINCT ?uri where { <B> dbo:animator ?uri . <A> dbp:cinematography ?uri }
Which are the previous broadcast networks of sister channels of <A>?;SELECT DISTINCT ?uri where { <A> dbp:sisterStations ?x . ?x dbo:formerBroadcastNetwork ?uri }
Which are the television show which have been created by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:creator <A> . ?uri a dbo:TelevisionShow }
Which awards did the narrator of <A> win?;SELECT DISTINCT ?uri where { <A> dbo:narrator ?x . ?x dbp:awards ?uri }
Which broad cast area od <A> is the country of <B> ?;SELECT DISTINCT ?uri where { <A> dbo:broadcastArea ?uri . <B> dbo:country ?uri }
Which broadcast area of <A> is also the nationality of <B> ?;SELECT DISTINCT ?uri where { <A> dbp:broadcastArea ?uri . <B> dbo:nationality ?uri }
Which broadcast area of <A> is also the palce of birth of <B>;SELECT DISTINCT ?uri where { <A> dbo:broadcastArea ?uri . <B> dbp:placeOfBirth ?uri }
Which cities were in the TV Show which came after <A>?;SELECT DISTINCT ?uri where { <A> dbo:subsequentWork ?x . ?x dbp:city ?uri . ?x a dbo:TelevisionShow }
Which executive producer of <A> also produced <B> ?;SELECT DISTINCT ?uri where { <A> dbp:executiveProducer ?uri . <B> dbo:producer ?uri }
Which executive producer of <A> is also an important person at <B>?;SELECT DISTINCT ?uri where { <A> dbo:executiveProducer ?uri . <B> dbo:keyPerson ?uri }
Which label released the movie written by <A>?;SELECT DISTINCT ?uri where { ?x dbp:writer <A> . ?x dbp:label ?uri . ?x a dbo:Film }
Which movie produced by <B> was distributed by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:distributor <A> . ?uri dbp:producer <B> . ?uri a dbo:Film }
Which movies did <A> edit?;SELECT DISTINCT ?uri where { ?uri dbp:editing <A> . ?uri a dbo:Film }
which movies have been published by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:distributor <A> }
Which movies have someone on their cast from <A> in Tennessee?;SELECT DISTINCT ?uri where { ?x dbo:hometown <A> . ?uri dbp:starring ?x . ?uri a dbo:Film }
Which movies' composers have won a <A>?;SELECT DISTINCT ?uri where { ?x dbo:award <A> . ?uri dbo:musicComposer ?x . ?uri a dbo:Film }
Which movies's screenplay is written by <A>;SELECT DISTINCT ?uri where { ?uri dbp:screenplay <A> . ?uri a dbo:Film }
Which notable series of <A> is also the series of <B> ?;SELECT DISTINCT ?uri where { <B> dbo:series ?uri . <A> dbo:notableWork ?uri }
Which parent organization of <B> TV also owns <A> ?;SELECT DISTINCT ?uri where { <B> dbo:parentOrganisation ?uri . <A> dbo:owner ?uri }
Which parent organization of <B> TV is also the label provider of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:label ?uri . <B> dbo:parentOrganisation ?uri }
Which people are known for appearing on the television show <A>?;SELECT DISTINCT ?uri where { ?uri dbo:knownFor <A> . ?uri a dbo:Person }
Which producer of <A> is also the notable work of <B> ?;SELECT DISTINCT ?uri where { <A> dbo:producer ?uri . <B> dbo:notableWork ?uri }
Which program was on <B> network with executive producer as <A>?;SELECT DISTINCT ?uri where { ?uri dbo:network <B> . ?uri dbo:executiveProducer <A> . ?uri a dbo:TelevisionShow }
Which series are <A> and <B> both from?;SELECT DISTINCT ?uri where { <A> dbo:series ?uri . <B> dbo:series ?uri }
Which series has an episode called <B> and also a character named <A> ?;SELECT DISTINCT ?uri where { <B> dbp:series ?uri . <A> dbp:characters ?uri }
Which series was written by <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbp:writer <A> . ?uri dbp:writer <B> . ?uri a dbo:TelevisionShow }
Which show's network is <A> has <B> as executive producer ?;SELECT DISTINCT ?uri where { ?uri dbp:network <A> . ?uri dbo:executiveProducer <B> . ?uri a dbo:TelevisionShow }
Which shows are similar to the ones produced by <A>?;SELECT DISTINCT ?uri where { ?x dbo:executiveProducer <A> . ?uri dbo:related ?x . ?uri a dbo:TelevisionShow }
Which shows are voiced be <A> citizens?;SELECT DISTINCT ?uri where { ?x dbo:stateOfOrigin <A> . ?uri dbp:voices ?x . ?uri a dbo:TelevisionShow }
Which shows have voices from people signed up with <A>?;SELECT DISTINCT ?uri where { ?x dbp:label <A> . ?uri dbp:voices ?x . ?uri a dbo:TelevisionShow }
Which shows' opening themes was used to make <A>?;SELECT DISTINCT ?uri where { ?x dbo:subsequentWork <A> . ?uri dbo:openingTheme ?x . ?uri a dbo:TelevisionShow }
Which sitcom is broadcasted by <B> and presented by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:channel <B> . ?uri dbp:presenter <A> . ?uri a dbo:TelevisionShow }
Which sitcom's company is <A> and is located in <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:company <A> . ?uri dbp:location <B> . ?uri a dbo:TelevisionShow }
Which sitcoms are made by a company headquartered in <A>?;SELECT DISTINCT ?uri where { ?x dbo:headquarter <A> . ?uri dbo:company ?x . ?uri a dbo:TelevisionShow }
Which televion show's theme music was given by <A> and is broadcasted by <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:themeMusicComposer <A> . ?uri dbo:network <B> . ?uri a dbo:TelevisionShow }
Which television show 's producer is <A> and written by <B>?;SELECT DISTINCT ?uri where { ?uri dbp:producer <A> . ?uri dbp:writer <B> . ?uri a dbo:TelevisionShow }
"Which television show is based in <A> and has opening theme as ""<B>"" ?";SELECT DISTINCT ?uri where { ?uri dbo:openingTheme <B> . ?uri dbo:location <A> . ?uri a dbo:TelevisionShow }
Which television show is the subsequent work of <B> and the opening theme is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:subsequentWork <B> . ?uri dbo:openingTheme <A> . ?uri a dbo:TelevisionShow }
Which television show's company is <B> and is located in <A>?;SELECT DISTINCT ?uri where { ?uri dbp:company <B> . ?uri dbo:location <A> . ?uri a dbo:TelevisionShow }
Which television show's developer is <B> and voices to the character is by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:developer <B> . ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
Which television show's network  is <B> and is related to <A>?;SELECT DISTINCT ?uri where { ?uri dbo:network <B> . ?uri dbo:related <A> . ?uri a dbo:TelevisionShow }
Which television shows has sound format as <A>;SELECT DISTINCT ?uri where { ?uri dbo:format <A> . ?uri a dbo:TelevisionShow }
Which television shows have been produced by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:producer <A> . ?uri a dbo:TelevisionShow }
Which televison shows have location as <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:location <A> . ?uri a dbo:TelevisionShow }
Which tv series have a score composed by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:composer <A> . ?uri a dbo:TelevisionShow }
Which Tv series led to <A>?;SELECT DISTINCT ?uri where { ?uri dbo:subsequentWork <A> . ?uri a dbo:TelevisionShow }
Which TV show developed by <A> has artist as <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:artist <B> . ?uri dbo:developer <A> . ?uri a dbo:TelevisionShow }
Which TV show distributed by <A> <B> as one of the artist ?;SELECT DISTINCT ?uri where { ?uri dbp:distributor <A> . ?uri dbp:artist <B> . ?uri a dbo:TelevisionShow }
Which TV show had a judge named <B> and was presented by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:judges <B> . ?uri dbo:presenter <A> . ?uri a dbo:TelevisionShow }
Which TV show is related to <A> and theme music is composed by  <B>?;SELECT DISTINCT ?uri where { ?uri dbo:related <A> . ?uri dbp:themeMusicComposer <B> . ?uri a dbo:TelevisionShow }
Which TV show produced by <B> and is located in <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:company <B> . ?uri dbo:location <A> . ?uri a dbo:TelevisionShow }
Which tv show was preceded by <B> and voice to the character was given by <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:previousWork <B> . ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
Which TV show whose theme is composed by someone signed up with <A>?;SELECT DISTINCT ?uri where { ?x dbo:recordLabel <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
Which TV show's  opening theme is <A> and executive producer is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:openingTheme <A> . ?uri dbp:executiveProducer <B> . ?uri a dbo:TelevisionShow }
Which TV show's company is <B> and is produced by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:company <B> . ?uri dbp:producer <A> . ?uri a dbo:TelevisionShow }
Which TV show's composer is <B> and executive producer as <A>?;SELECT DISTINCT ?uri where { ?uri dbo:composer <B> . ?uri dbo:executiveProducer <A> . ?uri a dbo:TelevisionShow }
Which TV show's executive producer is <B> and composed by <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:executiveProducer <B> . ?uri dbp:composer <A> . ?uri a dbo:TelevisionShow }
Which TV show's producer is <A> and company is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:producer <A> . ?uri dbo:company <B> . ?uri a dbo:TelevisionShow }
Which TV show's setting is in <A> and is the subsequent work of <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:subsequentWork <B> . ?uri dbo:location <A> . ?uri a dbo:TelevisionShow }
Which TV show's theme was composed by a band in which <A> used to perform?;SELECT DISTINCT ?uri where { ?x dbo:formerBandMember <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
Which TV show's writer is <A> and distributor is <B>?;SELECT DISTINCT ?uri where { ?uri dbp:writer <A> . ?uri dbp:distributor <B> . ?uri a dbo:TelevisionShow }
Which TV shows distributor is <B> and developed by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:developer <A> . ?uri dbo:distributor <B> . ?uri a dbo:TelevisionShow }
Who all are starring in the  movies where director of photography is <A> ?;SELECT DISTINCT ?uri where { ?x dbo:cinematography <A> . ?x dbp:starring ?uri . ?x a dbo:Film }
Who all have been judges on <A>'s shows?;SELECT DISTINCT ?uri where { ?x dbo:network <A> . ?x dbp:judges ?uri . ?x a dbo:TelevisionShow }
Who all have been presenters on shows by the <A>?;SELECT DISTINCT ?uri where { ?x dbo:channel <A> . ?x dbp:presenter ?uri . ?x a dbo:TelevisionShow }
who are starring in the movies written by <A> ?;SELECT DISTINCT ?uri where { ?x dbo:writer <A> . ?x dbo:starring ?uri . ?x a dbo:Film }
Who are the  judges of the television show whose anchor is <A>?;SELECT DISTINCT ?uri where { ?x dbp:presenter <A> . ?x dbp:judges ?uri . ?x a dbo:TelevisionShow }
Who are the cast members of <A>?;SELECT DISTINCT ?uri where { <A> dbp:starring ?uri }
Who are the characters of <A>?;SELECT DISTINCT ?uri where { <A> dbp:characters ?uri }
Who are the people which <A> has employed?;SELECT DISTINCT ?uri where { ?uri dbp:employer <A> }
Who are the shareholder of the broadcast networks whose owning company is <A>?;SELECT DISTINCT ?uri where { ?x dbo:owningCompany <A> . ?x dbp:owner ?uri . ?x a dbo:BroadcastNetwork }
Who are the spouse of the actors of <A>?;SELECT DISTINCT ?uri where { <A> dbo:starring ?x . ?x dbo:spouse ?uri }
Who are the stars of the movies which are distributed by <A> ?;SELECT DISTINCT ?uri where { ?x dbp:distributor <A> . ?x dbo:starring ?uri . ?x a dbo:Film }
Who edited  <A> ?;SELECT DISTINCT ?uri where { <A> dbp:editor ?uri }
Who edited <A> ?;SELECT DISTINCT ?uri where { <A> dbo:editing ?uri }
Who gave guest appearances on the show which is the next episode after the <A> one?;SELECT DISTINCT ?uri where { ?x dbo:previousWork <A> . ?x dbp:guests ?uri . ?x a dbo:TelevisionEpisode }
Who gave the voice for <A> ?;SELECT DISTINCT ?uri where { <A> dbo:voice ?uri }
Who gave the voice to the characters sculpted by <A>?;SELECT DISTINCT ?uri where { ?x dbp:creator <A> . ?x dbo:voice ?uri . ?x a dbo:FictionalCharacter }
Who has produced movies that have a <A> score?;SELECT DISTINCT ?uri where { ?x dbp:music <A> . ?x dbp:producer ?uri . ?x a dbo:Film }
Who have become famous by movies produced by <A>?;SELECT DISTINCT ?uri where { ?x dbp:producer <A> . ?uri dbo:knownFor ?x }
Who is the animator of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:animator ?uri }
Who is the Artist of the singles whose film genre is <A> ?;SELECT DISTINCT ?uri where { ?x dbp:genre <A> . ?x dbp:artist ?uri . ?x a dbo:Single }
Who is the executive producer of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:executiveProducer ?uri }
Who is the fictional character who portrayed in <A>?;SELECT DISTINCT ?uri where { ?uri dbo:portrayer <A> . ?uri a dbo:FictionalCharacter }
Who is the fictional character who starred in <A>?;SELECT DISTINCT ?uri where { ?uri dbo:voice <A> . ?uri a dbo:FictionalCharacter }
Who is the fictional character whose family member is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:family <A> . ?uri a dbo:FictionalCharacter }
Who is the fictional character whose relative is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:relative <A> . ?uri a dbo:FictionalCharacter }
Who is the film director of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:director ?uri }
Who is the film star of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:starring ?uri }
Who is the producer of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:producer ?uri }
Who owns the broadcast network founded by <A>?;SELECT DISTINCT ?uri where { ?x dbo:foundedBy <A> . ?x dbp:owner ?uri . ?x a dbo:BroadcastNetwork }
Who produced <A>?;SELECT DISTINCT ?uri where { <A> dbo:producer ?uri }
Who produced the <A>?;SELECT DISTINCT ?uri where { ?uri dbo:product <A> }
