Do <A> lie in the c<B> class?,ASK where { <A> dbo:class <B> }
Does <A> work for <B>?,ASK where { <A> dbp:institution <B> }
From how many different places have people gone to the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:institution <A> . ?x dbo:birthPlace ?uri }
Give me a count of bacterias which belongs to <A> class?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:class <A> . ?uri a dbo:Bacteria }
Give me a count of mammals which have their order as <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:order <A> . ?uri a dbo:Mammal }
Give me a count on scientist who are known for garrison is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:garrison <A> . ?uri dbp:knownFor ?x . ?uri a dbo:Scientist }
How many honorary title are there of the scientists who has  <A> award  ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:award <A> . ?x dbo:award ?uri }
How many mammals are in the <A> phylum?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:phylum <A> . ?uri a dbo:Mammal }
How many other field are there of the scientists whose one of the field is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:field <A> . ?x dbo:field ?uri }
How many scientist became famous for the battle of <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:battle <A> . ?uri dbp:knownFor ?x . ?uri a dbo:Scientist }
How many scientist have won an award by the society led by <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:leaderName <A> . ?uri dbp:prizes ?x . ?uri a dbo:Scientist }
How many scientists are known for the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:knownFor <A> . ?uri a dbo:Scientist }
How many thesis were supervised by <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:doctoralAdvisor <A> }
How many things belong to phylum of <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:phylum <A> }
In how many places can I find wine made of <A> grapes?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:species <A> . ?x dbo:wineRegion ?uri }
In which areas can I find wine made of <A> grapes?,SELECT DISTINCT ?uri where { ?x dbo:species <A> . ?x dbo:wineRegion ?uri . ?x a dbo:Grape }
In which areas did the pupils of <A> work?,SELECT DISTINCT ?uri where { ?x dbo:academicAdvisor <A> . ?x dbp:fields ?uri }
In which fields are both <A> and <B> experts?,SELECT DISTINCT ?uri where { <A> dbp:fields ?uri . <B> dbp:fields ?uri }
In which fields are pupils of <A> working?,SELECT DISTINCT ?uri where { ?x dbo:academicAdvisor <A> . ?x dbp:fields ?uri }
Is <A>  of the <B> phylum?,ASK where { <A> dbp:phylum <B> }
Is <A> a <B>?,ASK where { <A> dbo:field <B> }
Is <A> a doctoral student of <B>,ASK where { <B> dbo:doctoralStudent <A> }
Is <A> belong to the phylum of <B>?,ASK where { <A> dbo:phylum <B> }
Is <A> in the <B> phylum?,ASK where { <A> dbp:phylum <B> }
Is <B> a doctoral student of <A>?,ASK where { <A> dbo:doctoralStudent <B> }
Is <B> the academic discipline of <A>?,ASK where { <A> dbo:academicDiscipline <B> }
Is the Journal <B> about <A>?,ASK where { <B> dbo:academicDiscipline <A> }
Journals of how many fields can be found in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:country <A> . ?x dbp:discipline ?uri }
List <A> whose order (taxonomy) is <B> and domain is Bacteria?,SELECT DISTINCT ?uri where { ?uri dbo:order <B> . ?uri dbp:domain <A> . ?uri a dbo:Bacteria }
List all discipline of the journals whose one of the discipline is <A> ?,SELECT DISTINCT ?uri where { ?x dbo:academicDiscipline <A> . ?x dbo:academicDiscipline ?uri . ?x a dbo:AcademicJournal }
List all the doctoral student of the scientist who has advised <A> ?,SELECT DISTINCT ?uri where { ?x dbp:doctoralStudents <A> . ?x dbp:doctoralStudents ?uri . ?x a dbo:Scientist }
List some pupils of <A> Medal winning scientists?,SELECT DISTINCT ?uri where { ?x dbp:prizes <A> . ?x dbp:doctoralStudents ?uri . ?x a dbo:Scientist }
List the academic discipline of the journals whose one of the discipline is neuro <A> ?,SELECT DISTINCT ?uri where { ?x dbo:academicDiscipline <A> . ?x dbo:academicDiscipline ?uri . ?x a dbo:AcademicJournal }
List the doctoral students of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:doctoralStudents ?uri }
List the fields of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:fields ?uri }
List the fields of the scientists with <A> as one of the interest ?,SELECT DISTINCT ?uri where { ?x dbp:fields <A> . ?x dbp:fields ?uri . ?x a dbo:Scientist }
List the institute of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:institution ?uri }
List the interest of the scientists whose one of the field is <A> ?,SELECT DISTINCT ?uri where { ?x dbp:fields <A> . ?x dbp:fields ?uri . ?x a dbo:Scientist }
List the launch site of the rockets whose one of the launch site has been <A> ?,SELECT DISTINCT ?uri where { ?x dbo:launchSite <A> . ?x dbo:launchSite ?uri . ?x a dbo:Rocket }
List the mammals whose taxonomy is <B> and phylum is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:order <B> . ?uri dbo:phylum <A> . ?uri a dbo:Mammal }
List the scientists whose doctoral advisor is <A> and are known for <B>?,SELECT DISTINCT ?uri where { ?uri dbo:doctoralAdvisor <A> . ?uri dbp:knownFor <B> . ?uri a dbo:Scientist }
List the work institute of the medicians who has also worked at <A> ?,SELECT DISTINCT ?uri where { ?x dbp:workInstitutions <A> . ?x dbp:workInstitutions ?uri . ?x a dbo:Medician }
Name a scientist whose official residence is <B> and also won a <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:prizes <A> . ?uri dbp:residence <B> . ?uri a dbo:Scientist }
Name all the doctoral student of the scientist who also supervised <A> ?,SELECT DISTINCT ?uri where { ?x dbp:doctoralStudents <A> . ?x dbp:doctoralStudents ?uri . ?x a dbo:Scientist }
Name the alma mater of the scientist famous for <A> ?,SELECT DISTINCT ?uri where { ?x dbp:knownFor <A> . ?x dbp:almaMater ?uri . ?x a dbo:Scientist }
Name the common institute of <B> and <A> ?,SELECT DISTINCT ?uri where { <B> dbo:institution ?uri . <A> dbo:institution ?uri }
Name the common institution of the <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbo:institution ?uri . <B> dbo:institution ?uri }
Name the institute of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:institution ?uri }
Name the people whose academic advisor has also mentored the thesis of <A>?,SELECT DISTINCT ?uri where { ?x dbp:doctoralStudents <A> . ?uri dbo:academicAdvisor ?x . ?uri a dbo:Person }
Name the scientist who become the part of <B> and had academic advisor as <A>?,SELECT DISTINCT ?uri where { ?uri dbp:prizes <B> . ?uri dbo:academicAdvisor <A> . ?uri a dbo:Scientist }
Name the scientist who is known for inventing <A> and was a member of <B>?,SELECT DISTINCT ?uri where { ?uri dbo:knownFor <A> . ?uri dbp:prizes <B> . ?uri a dbo:Scientist }
Name the scientist who was awarded a position in <B> and has academic advisor as <A>?,SELECT DISTINCT ?uri where { ?uri dbp:awards <B> . ?uri dbo:academicAdvisor <A> . ?uri a dbo:Scientist }
Name the scientist who was the winner of <B> award and had <A> as his doctoral advisor ?,SELECT DISTINCT ?uri where { ?uri dbp:prizes <B> . ?uri dbp:doctoralAdvisor <A> . ?uri a dbo:Scientist }
Name the scientist whose academic advisor is <B> and supervisor is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:academicAdvisor <B> . ?uri dbp:doctoralAdvisor <A> . ?uri a dbo:Scientist }
Name the scientist whose doctoral supervisor's doctoral student is <A>?,SELECT DISTINCT ?uri where { ?x dbo:doctoralStudent <A> . ?uri dbp:doctoralAdvisor ?x . ?uri a dbo:Scientist }
Name the scientist whose supervisor also supervised <A>?,SELECT DISTINCT ?uri where { ?x dbp:doctoralStudents <A> . ?uri dbp:doctoralAdvisor ?x . ?uri a dbo:Scientist }
Name the scientist whose supervisor was <A> and had a doctoral students named <B>?,SELECT DISTINCT ?uri where { ?uri dbo:doctoralAdvisor <A> . ?uri dbp:doctoralStudents <B> . ?uri a dbo:Scientist }
Name the scientist whose supervisor was <B> and has won <A>?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralAdvisor <B> . ?uri dbp:prizes <A> . ?uri a dbo:Scientist }
Name the species of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:species ?uri }
Name the species of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:species ?uri }
Name the species of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:species ?uri }
Name the work institutions of <A>?,SELECT DISTINCT ?uri where { <A> dbp:workInstitutions ?uri }
Namt the fields of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:fields ?uri }
Scientists at <A> have won which awards?,SELECT DISTINCT ?uri where { ?x dbo:almaMater <A> . ?x dbp:awards ?uri . ?x a dbo:Scientist }
To how many different species does the members of the <A> Kingdom belong?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:kingdom <A> . ?x dbo:species ?uri . ?uri a dbo:Species }
To which students did <A> advised to?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralAdvisor <A> }
Under which scientist did doctoral students <A> and <B> study?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralStudents <A> . ?uri dbp:doctoralStudents <B> . ?uri a dbo:Scientist }
Under whom did <A> do his PhD?,SELECT DISTINCT ?uri where { ?uri dbo:doctoralStudent <A> }
Was <A> a doctoral student of <B>?,ASK where { <B> dbo:doctoralStudent <A> }
Was <A> a mission of <B>?,ASK where { <B> dbp:mission <A> }
was <B> a <A>?,ASK where { <B> dbo:field <A> }
Was <B> a doctoral student of <A>?,ASK where { <A> dbo:doctoralStudent <B> }
Was <B> discovered by <A>,ASK where { <B> dbp:discoverer <A> }
Was <B> discovered by <A>?,ASK where { <B> dbp:discoverer <A> }
Was <B> invented in <A>,ASK where { <B> dbo:discoverer <A> }
Was <B> on the <A> mission?,ASK where { <B> dbp:mission <A> }
Was the body of <A> discovered in <B>?,ASK where { <A> dbo:bodyDiscovered <B> }
what are some journals of academic <A>,SELECT DISTINCT ?uri where { ?uri dbp:discipline <A> }
What are some mammals whose phylum is <A>?,SELECT DISTINCT ?uri where { ?uri dbp:phylum <A> . ?uri a dbo:Mammal }
What are some scientists who have <A> citizenship?,SELECT DISTINCT ?uri where { ?uri dbo:citizenship <A> . ?uri a dbo:Scientist }
What are the academic interests of the advisor of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:academicAdvisor ?x . ?x dbp:fields ?uri }
What are the famous <A> scientists known for?,SELECT DISTINCT ?uri where { ?x dbo:almaMater <A> . ?x dbo:knownFor ?uri . ?x a dbo:Scientist }
What are the mammals whose phylum is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:phylum <A> . ?uri a dbo:Mammal }
What is <A> famous for?,SELECT DISTINCT ?uri where { <A> dbo:field ?uri }
What is the academic discipline of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:academicDiscipline ?uri }
What is the alma mater of the scientist  whose PhD advisor is <A> ?,SELECT DISTINCT ?uri where { ?x dbo:doctoralAdvisor <A> . ?x dbp:almaMater ?uri . ?x a dbo:Scientist }
What is the alma mater of the scientist who is known for <A> ?,SELECT DISTINCT ?uri where { ?x dbo:knownFor <A> . ?x dbo:almaMater ?uri . ?x a dbo:Scientist }
What is the alma mater of the scientists  known for  <A>?,SELECT DISTINCT ?uri where { ?x dbo:knownFor <A> . ?x dbp:almaMater ?uri . ?x a dbo:Scientist }
What is the award won of the scientists known for <A>?,SELECT DISTINCT ?uri where { ?x dbp:knownFor <A> . ?x dbo:award ?uri . ?x a dbo:Scientist }
What is the birth location of the advisor of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:doctoralAdvisor ?x . ?x dbo:birthPlace ?uri }
What is the birth place of the astronaut whose mission was the <A>r?,SELECT DISTINCT ?uri where { ?x dbp:mission <A> . ?x dbo:birthPlace ?uri . ?x a dbo:Astronaut }
What is the field of interest of the advisor of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:academicAdvisor ?x . ?x dbp:fields ?uri }
What is the field of the <B> and occupation of the <A>?,SELECT DISTINCT ?uri where { <B> dbo:field ?uri . <A> dbo:occupation ?uri }
What is the official language of <B>comma which is the target area of <A> Journal?,SELECT DISTINCT ?uri where { <B> dbo:officialLanguage ?uri . <A> dbo:academicDiscipline ?uri }
What is the scientist whose doctoral students are <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbo:doctoralStudent <B> . ?uri dbo:doctoralStudent <A> }
What is the scientist whose PhD students are <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralStudents <B> . ?uri dbp:doctoralStudents <A> . ?uri a dbo:Scientist }
What mammals are classified into <A> ?,SELECT DISTINCT ?uri where { ?uri dbo:order <A> . ?uri a dbo:Mammal }
Where did the <A> grapes originate?,SELECT DISTINCT ?uri where { ?x dbo:species <A> . ?x dbo:origin ?uri . ?x a dbo:Grape }
Where did the scientist study whose doctoral thesis was supervised by <A>?,SELECT DISTINCT ?uri where { ?x dbp:doctoralAdvisor <A> . ?x dbp:almaMater ?uri . ?x a dbo:Scientist }
Where were the doctoral students of <A> born?,SELECT DISTINCT ?uri where { <A> dbo:doctoralStudent ?x . ?x dbp:placeOfBirth ?uri }
Which  <A> astronaut was on mission <B>?,SELECT DISTINCT ?uri where { ?uri dbp:type <A> . ?uri dbp:mission <B> . ?uri a dbo:Astronaut }
which astronaut's mission was <A>?,SELECT DISTINCT ?uri where { ?uri dbp:mission <A> }
Which astronauts went on the <A> mission?,SELECT DISTINCT ?uri where { ?uri dbp:mission <A> . ?uri a dbo:Astronaut }
Which awards have been given to scientists that graduated from <A>?,SELECT DISTINCT ?uri where { ?x dbo:almaMater <A> . ?x dbo:award ?uri . ?x a dbo:Scientist }
Which famous physicist was academically advised by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:academicAdvisor <A> . ?uri a dbo:Scientist }
Which fields are covered by academic journals in the <A>?,SELECT DISTINCT ?uri where { ?x dbp:country <A> . ?x dbp:discipline ?uri . ?x a dbo:AcademicJournal }
Which fields' academic journals are found in the <A>?,SELECT DISTINCT ?uri where { ?x dbo:country <A> . ?x dbp:discipline ?uri }
Which kmascot od <A> species of <B> ?,SELECT DISTINCT ?uri where { <B> dbp:species ?uri . <A> dbp:mascot ?uri }
Which moto of <A> is also the academic discipline of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:motto ?uri . <B> dbo:academicDiscipline ?uri }
Which non fiction of the <B> is also the field of the <A> ?,SELECT DISTINCT ?uri where { <B> dbo:nonFictionSubject ?uri . <A> dbo:field ?uri }
Which planet was discovered by <A> <B> ?,SELECT DISTINCT ?uri where { ?uri dbp:discoverer <A> . ?uri dbo:discoverer <B> . ?uri a dbo:Planet }
which planet was discovered by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:discoverer <A> }
Which planet was first discovered by <A>?,SELECT DISTINCT ?uri where { ?uri dbp:discoverer <A> . ?uri a dbo:Planet }
Which scientist advised a doctoral student named <A>?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralStudents <A> . ?uri a dbo:Scientist }
Which scientist is known for <A> and has <B> as his academic advisor ?,SELECT DISTINCT ?uri where { ?uri dbo:knownFor <A> . ?uri dbo:academicAdvisor <B> . ?uri a dbo:Scientist }
Which scientist is known for writing <A>?,SELECT DISTINCT ?uri where { ?uri dbp:knownFor <A> }
Which scientist was advised by <A>?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralAdvisor <A> . ?uri a dbo:Scientist }
Which scientist's academic advisor is <A> and is known for invention of <B> ?,SELECT DISTINCT ?uri where { ?uri dbo:knownFor <B> . ?uri dbp:doctoralAdvisor <A> . ?uri a dbo:Scientist }
Which species' members are there in the <A> kingdom?,SELECT DISTINCT ?uri where { ?x dbo:kingdom <A> . ?x dbo:species ?uri }
Which work institutions of the <A> is the  alma mater of the <B> ?,SELECT DISTINCT ?uri where { <A> dbp:workInstitutions ?uri . <B> dbp:almaMater ?uri }
Which work of <A> is close to the area of <B> ?,SELECT DISTINCT ?uri where { <B> dbp:discipline ?uri . <A> dbo:occupation ?uri }
Who are the people whose phD advisor was <A>?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralAdvisor <A> . ?uri a dbo:Person }
Who are the scientists known for the <A>?,SELECT DISTINCT ?uri where { ?uri dbp:knownFor <A> . ?uri a dbo:Scientist }
Who discovered <A> ?,SELECT DISTINCT ?uri where { <A> dbo:discoverer ?uri }
Who discovered <B> and <A>?,SELECT DISTINCT ?uri where { <B> dbp:discoverer ?uri . <A> dbo:discoverer ?uri }
Who have done their PhDs under a <A> winner?,SELECT DISTINCT ?uri where { ?x dbp:prizes <A> . ?uri dbp:doctoralAdvisor ?x }
Who is the scientist whose academic advisor is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:academicAdvisor <A> . ?uri a dbo:Scientist }
Who is the scientist whose academic advisor was <A>?,SELECT DISTINCT ?uri where { ?uri dbo:academicAdvisor <A> . ?uri a dbo:Scientist }
Who is the scientist whose doctoral student is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:doctoralStudent <A> . ?uri a dbo:Scientist }
Who was in missions of <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbp:mission <B> . ?uri dbp:mission <A> }
Who was in the missions of <A> and <B>?,SELECT DISTINCT ?uri where { ?uri dbp:mission <A> . ?uri dbp:mission <B> }
Whose academic advisor works at the <A>?,SELECT DISTINCT ?uri where { ?x dbp:workInstitutions <A> . ?uri dbo:academicAdvisor ?x }
Whose doctoral student is <A>,SELECT DISTINCT ?uri where { ?uri dbo:doctoralStudent <A> }
<A> is the origin of how many things?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:origin <A> }
<A> is used in making what?,SELECT DISTINCT ?uri where { ?uri dbo:ingredient <A> }
<B> and <A> are citizens of which country?,SELECT DISTINCT ?uri where { <B> dbo:citizenship ?uri . <A> dbo:citizenship ?uri }
Count all the <A> people,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:citizenship <A> }
Count all the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:rank <A> }
Count all the different purposes followed by the different <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbp:type <A> . ?x dbp:purpose ?uri }
Count all the ethinic group who speaks language which belongs to <A> family ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:languageFamily <A> . ?uri dbp:languages ?x . ?uri a dbo:EthnicGroup }
Count all the things licensed as <A>.,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:license <A> }
Count the  origin of the beverages which have been originated in <A> /,SELECT DISTINCT COUNT(?uri) where { ?x dbp:origin <A> . ?x dbp:origin ?uri }
Count the birthplaces of recepients of the <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:honours <A> . ?x dbo:birthPlace ?uri . ?uri a dbo:Place }
Count the different types of <A> ?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:type <A> }
Count the drinks originated in <A>.,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:origin <A> . ?uri a dbo:Beverage }
Count the key people of the <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbp:keyPeople ?uri }
Count the number of cities on the <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbp:cities ?uri }
Count the number of ingredient of the foods which have one of the ingredient is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:ingredient <A> . ?x dbo:ingredient ?uri }
Count the number of members of the organization which have <A> as one of the member ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:membership <A> . ?x dbp:membership ?uri }
Count the number of places where <A> university have died?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:education <A> . ?x dbo:deathPlace ?uri }
Count the number of tenants whose one of the tenant is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:tenant <A> . ?x dbo:tenant ?uri }
Count the number of things people who know <A> are known for ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:knownFor <A> . ?x dbo:knownFor ?uri }
Count the tenants of <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbp:tenants ?uri }
Does <A> mean the same as a <B>?,ASK where { <A> dbp:meaning <B> }
Does <B> <A>?,ASK where { <B> dbp:mainInterests <A> }
Does the <A> belong in the <B> kingdom?,ASK where { <A> dbo:kingdom <B> }
does the <A> have the <B>?,ASK where { <A> dbp:license <B> }
During the reigns of which monarchs was the name to the kingdom <A>?,SELECT DISTINCT ?uri where { ?uri dbp:title <A> }
Find the total number of  ingredient of the recepies whose ingredient is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:ingredient <A> . ?x dbo:ingredient ?uri }
For a position in which institution were both <B> and <A> both appointed?,SELECT DISTINCT ?uri where { <B> dbo:nominee ?uri . <A> dbo:nominee ?uri . ?uri a dbo:Organisation }
For all the senators who once studied in <A>comma give their burial place?,SELECT DISTINCT ?uri where { ?x dbo:almaMater <A> . ?x dbp:restingplace ?uri . ?x a dbo:Senator }
For everyone who died in <A>comma count their different fields of work.,SELECT DISTINCT COUNT(?uri) where { ?x dbp:deathPlace <A> . ?x dbp:fields ?uri }
For which games are <A> and <B> both famous?,SELECT DISTINCT ?uri where { <A> dbo:knownFor ?uri . <B> dbo:knownFor ?uri }
From where is <A> billed?,SELECT DISTINCT ?uri where { <A> dbp:billed ?uri }
From which country is <A>'s nationality ?,SELECT DISTINCT ?uri where { <A> dbp:nationality ?uri }
Give me a count of mammals whose family is <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:family <A> . ?uri a dbo:Mammal }
Give me a count on associates of <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:associatedActs <A> }
Give me list of people who were the first to climb a peak in the <A>?,SELECT DISTINCT ?uri where { ?x dbo:locatedInArea <A> . ?x dbo:firstAscentPerson ?uri }
Give me some organizations working for <A>,SELECT DISTINCT ?uri where { ?uri dbp:purpose <A> . ?uri a dbo:Organisation }
Give me someone on the board of <A>?,SELECT DISTINCT ?uri where { ?uri dbo:board <A> }
Give me the count of all people who ascented a peak in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:locatedInArea <A> . ?x dbo:firstAscentPerson ?uri . ?uri a dbo:Person }
Give me the count of interests of the philosopher whose primary interest is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:mainInterests <A> . ?x dbp:mainInterests ?uri }
Give me the total number of membership of the organisations which have memebers as  <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:membership <A> . ?x dbp:membership ?uri }
How many <A> are there?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:family <A> }
How many <A> have taxonomy as <B> and domain as Bacteria?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:order <B> . ?uri dbp:domain <A> }
How many awards have been given to the ones who died of <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:deathCause <A> . ?x dbo:award ?uri . ?uri a dbo:Award }
How many awards have been given to the participants of the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:race <A> . ?x dbo:honours ?uri }
How many causes of death have been associated with <A> citizens?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:citizenship <A> . ?x dbo:deathCause ?uri }
How many cities are around the sea in which the the <A> meets?,SELECT DISTINCT COUNT(?uri) where { <A> dbo:inflow ?x . ?x dbp:cities ?uri . ?x a dbo:Sea }
How many different layouts do cars designed by <A> have?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:designer <A> . ?x dbo:layout ?uri }
How many different things are used as ingredients in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:country <A> . ?x dbo:ingredient ?uri }
How many dishes are made with an ingredient belonging to the <A> species?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:division <A> . ?uri dbo:ingredient ?x . ?uri a dbo:Food }
How many food items have an ingredient from the <A> family?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:order <A> . ?uri dbo:ingredient ?x . ?uri a dbo:Food }
How many genres gave birth to other genres which emphasize <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:instruments <A> . ?x dbo:stylisticOrigin ?uri . ?uri a dbo:MusicGenre }
How many have been venerateds in <B> and <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:veneratedIn <B> . ?uri dbo:veneratedIn <A> }
How many have family as <B> and order (taxonomy) is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:family <B> . ?uri dbo:order <A> }
How many ingedients are required to make the <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbo:ingredient ?uri }
How many licensee are therecomma of the radio stations whose area is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:area <A> . ?x dbp:licensee ?uri }
How many maintainers are there of the bridges that can carry <A> over them?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:carries <A> . ?x dbo:maintainedBy ?uri }
How many members are there of the order of <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:order <A> }
How many molluscas are there whose families are <B> and <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:family <B> . ?uri dbo:family <A> }
How many organizations work for <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:purpose <A> }
How many other family of the mammals exists  whose family is also <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:family <A> . ?x dbo:family ?uri }
How many other ingredient are there in the foods whihh have one of the ingredient as <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:ingredient <A> . ?x dbo:ingredient ?uri }
How many other key people are there of the non-profit organisations whose key people is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:keyPeople <A> . ?x dbp:keyPeople ?uri }
How many people are buried in <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:placeofburial <A> }
How many people are buried in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:placeOfBurial <A> }
How many people are buried in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:restingPlace <A> }
How many people are known for <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:knownFor <A> }
How many people are there who have relationship with <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:relation <A> }
How many people have been canonized by <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:canonizedBy <A> }
How many people have been the first one to scale a peak in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:locatedInArea <A> . ?x dbo:firstAscentPerson ?uri . ?uri a dbo:Person }
How many people hold important positions alongwith <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:keyPerson <A> . ?x dbp:keyPeople ?uri }
How many people live in <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:residence <A> }
How many people live in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:residence <A> . ?uri a dbo:Person }
How many people were opponents of the ones buried in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:restingPlace <A> . ?x dbo:opponent ?uri . ?uri a dbo:Person }
How many people won the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:prizes <A> }
How many people work at the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:occupation <A> }
How many people work in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:office <A> }
How many relatives are there of people fought in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:battles <A> . ?x dbo:relation ?uri }
How many relatives are there of the people who died in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:placeOfDeath <A> . ?x dbo:relation ?uri }
How many relatives are there of veterans of <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:battle <A> . ?x dbo:relation ?uri }
How many tenants are there in the <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbo:tenant ?uri }
How many things are people who died in <A> known for?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:deathPlace <A> . ?x dbo:knownFor ?uri }
